Site Name;Management Domain;ManageObject;Start Time;Ambient temperature;Daily irradiation;Device connection status;Irradiance;PV Temperature
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 10:10;55,2;8,299;Online;874,4;61,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 10:15;56,6;8,59;Online;890,4;59,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 10:20;56,6;8,885;Online;890,4;59,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 10:25;56,8;9,072;Online;320,7;61,4
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 10:30;50,8;9,162;Online;261,7;52,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 10:35;48,7;9,283;Online;356,6;53,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 10:40;45,9;9,387;Online;267,9;50,2
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 10:45;43,8;9,476;Online;246;47,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 10:50;44;9,584;Online;604,1;47,2
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 10:55;46;9,727;Online;360,2;52,4
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 11:00;45,3;9,836;Online;322,8;49,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 11:05;45,3;9,944;Online;322,8;49,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 11:10;45,3;10,051;Online;322,8;49,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 11:15;46,5;10,286;Online;1077,5;56,4
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 11:20;52,3;10,644;Online;1085,8;65
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 11:25;49,4;10,761;Online;293,3;55
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 11:30;48,1;10,86;Online;272,8;51,2
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 11:35;47,8;10,978;Online;962,4;53,3
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 11:40;50,9;11,216;Online;267,8;56,2
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 11:45;46,8;11,323;Online;367,4;51,9
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 11:50;49;11,555;Online;1020,4;61,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 11:55;53;11,893;Online;1009,4;67,2
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 12:00;57,1;12,227;Online;994,3;68,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 12:05;56,9;12,547;Online;983;70
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 12:10;57,2;12,779;Online;343,7;69,4
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 12:15;51,5;12,876;Online;254;58,1
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 12:20;47,5;12,952;Online;223,9;52,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 12:25;44,1;13,033;Online;342,8;49,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 12:30;44,4;13,147;Online;341,5;50
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 12:35;47,6;13,304;Online;959,4;55,1
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 12:40;51,9;13,632;Online;1003,5;60,8
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 12:45;51,9;13,968;Online;1003,5;60,8
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 12:50;50,9;14,09;Online;272;52,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 12:55;49;14,178;Online;239,5;49,2
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 13:00;47,2;14,254;Online;222,1;46,9
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 13:05;42,8;14,323;Online;201,2;44,4
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 13:10;41,6;14,389;Online;202,2;43,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 13:15;41,2;14,461;Online;243;42,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 13:20;40,9;14,546;Online;261,3;42,4
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 13:25;41,4;14,638;Online;278,9;42,9
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 13:30;43,5;14,777;Online;680,1;46,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 13:35;46;14,976;Online;322,6;47,8
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 13:40;44;15,067;Online;233,1;43,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 13:45;40,1;15,144;Online;230,1;38,8
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 13:50;39,2;15,211;Online;199,8;37,8
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 13:55;34,6;15,253;Online;80,2;34,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 14:00;34,1;15,282;Online;91,5;34,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 14:05;33,8;15,314;Online;97,9;34,4
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 14:10;33,6;15,34;Online;30,1;33,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 14:15;32,4;15,345;Online;12,6;32,3
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 14:20;32,4;15,349;Online;12,6;32,3
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 14:25;30,4;15,356;Online;25,3;30,9
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 14:30;29,4;15,365;Online;34,7;30,1
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 14:35;29,3;15,377;Online;33,1;29,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 14:40;28,6;15,386;Online;29,3;29
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 14:45;28,4;15,396;Online;25,4;28,8
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 14:50;28,2;15,402;Online;14,7;28,8
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 14:55;28;15,406;Online;9,4;28,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 15:00;28,1;15,41;Online;12,9;28,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 15:05;28;15,414;Online;13,5;28,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 15:10;27,9;15,419;Online;13,8;28,4
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 15:15;27,6;15,423;Online;12,1;28,4
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 15:20;27,7;15,427;Online;10,5;28,4
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 15:25;27,8;15,43;Online;5,8;28,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 15:30;27,9;15,432;Online;5,6;28,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 15:35;27,9;15,434;Online;5,3;28,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 15:40;27,9;15,435;Online;4,3;28,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 15:45;27,9;15,437;Online;4,6;28,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 15:50;27,9;15,438;Online;3,4;28,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 15:55;28;15,439;Online;3,8;28,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 16:00;28,2;15,441;Online;8,2;28,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 16:05;27,9;15,444;Online;8,8;28,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 16:10;27,8;15,447;Online;8,6;28,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 16:15;27,8;15,45;Online;8,6;28,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 16:20;27,2;15,453;Online;7,9;27,8
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 16:25;27,1;15,455;Online;7,6;27,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 16:30;26,9;15,458;Online;7,1;27,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 16:35;26,7;15,46;Online;6,7;27,3
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 16:40;26,6;15,462;Online;6,5;27,2
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 16:45;26,6;15,464;Online;5,9;27,1
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 16:50;26,5;15,466;Online;5,2;27
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 16:55;26,5;15,468;Online;5,2;27
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 17:00;26,5;15,47;Online;4,1;26,9
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 17:05;26,4;15,471;Online;3,6;26,9
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 17:10;26,4;15,472;Online;2,7;26,8
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 17:15;26,4;15,473;Online;2,1;26,8
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 17:20;26,4;15,473;Online;1,5;26,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 17:25;26,4;15,474;Online;1,5;26,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 17:30;26,4;15,474;Online;0,6;26,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 17:35;26,4;15,474;Online;0,6;26,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 17:40;26,2;15,474;Online;0,1;26,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 17:45;26,2;15,474;Online;0,1;26,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 17:50;26;15,474;Online;0;26,3
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 17:55;25,8;15,474;Online;0;26,1
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 18:00;25,7;15,474;Online;0;26
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 18:05;25,6;15,474;Online;0;25,9
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 18:10;25,6;15,474;Online;0;25,9
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 18:15;25,5;15,474;Online;0;25,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 18:20;25,4;15,474;Online;0;25,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 18:25;25,4;15,474;Online;0;25,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 18:30;25,3;15,474;Online;0;25,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 18:35;25,3;15,474;Online;0;25,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 18:40;25,3;15,474;Online;0;25,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 18:45;25,3;15,474;Online;0;25,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 18:50;25,2;15,474;Online;0;25,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 18:55;25,2;15,474;Online;0;25,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 19:00;25,1;15,474;Online;0;25,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 19:05;25,1;15,474;Online;0;25,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 19:10;25,1;15,474;Online;0;25,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 19:15;25,1;15,474;Online;0;25,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 19:20;25,1;15,474;Online;0;25,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 19:25;25,1;15,474;Online;0;25,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 19:30;25,1;15,474;Online;0;25,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 19:35;25,1;15,474;Online;0;25,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 19:40;25,1;15,474;Online;0;25,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 19:45;25;15,474;Online;0;25,4
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 19:50;24,9;15,474;Online;0;25,4
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 19:55;24,9;15,474;Online;0;25,4
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 20:00;25;15,474;Online;0;25,4
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 20:05;25,1;15,474;Online;0;25,4
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 20:10;25,1;15,474;Online;0;25,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 20:15;25,2;15,474;Online;0;25,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 20:20;25,2;15,474;Online;0;25,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 20:25;25,2;15,474;Online;0;25,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 20:30;25,3;15,474;Online;0;25,9
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 20:35;25,4;15,474;Online;0;26,1
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 20:40;25,4;15,474;Online;0;26
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 20:45;25,3;15,474;Online;0;25,9
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 20:50;25,3;15,474;Online;0;25,8
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 20:55;25,5;15,474;Online;0;25,8
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 21:00;25,4;15,474;Online;0;25,8
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 21:05;25,3;15,474;Online;0;25,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 21:10;25,3;15,474;Online;0;25,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 21:15;25,2;15,474;Online;0;25,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 21:20;25,1;15,474;Online;0;25,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 21:25;25,1;15,474;Online;0;25,4
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 21:30;25;15,474;Online;0;25,4
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 21:35;24,9;15,474;Online;0;25,3
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 21:40;24,9;15,474;Online;0;25,3
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 21:45;24,9;15,474;Online;0;25,2
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 21:50;24,9;15,474;Online;0;25,1
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 21:55;24,9;15,474;Online;0;25
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 22:00;24,9;15,474;Online;0;25
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 22:05;24,7;15,474;Online;0;24,9
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 22:10;24,7;15,474;Online;0;24,8
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 22:15;24,7;15,474;Online;0;24,8
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 22:20;24,6;15,474;Online;0;24,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 22:25;24,5;15,474;Online;0;24,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 22:30;24,4;15,474;Online;0;24,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;20/11/2024 22:35;24,4;15,474;Online;0;24,6
